0.0018836,0.00044079,-0.00025924,0.0029464,0.00077847,0.00087536,0.0015012,0.00045165,0.00021345,0.0018505,-1.1861e-06,4.271e-05,0.0036513,-0.00025585,0.00044151,0.00070793,-1.22e-05,0.0022348,0.0012124,0.0019533,0.0006347,-0.00056039,0.0034762,4.1311e-05,-0.00027115,0.00073234,0.00042897,0.0015498,0.00052914
0.00074333,0.0028023,-0.00019065,-0.0011798,-9.9623e-06,-0.0011658,-0.0021,-4.5092e-05,-0.0015242,0.0051981,-0.00073412,0.00037393,-0.00025585,0.0052719,5.1645e-05,-0.00096391,0.00040256,-0.00025026,0.00034176,-0.0011862,-0.00070878,-0.00046189,-0.00022951,-0.00060467,0.00010761,-0.0003543,0.00031282,-0.00077394,0.0042998
0.00032251,-0.00019285,6.0847e-05,-0.00048257,0.00032629,0.00060187,0.00070612,0.00059818,-0.00067971,-0.0001752,0.00030985,0.00012763,0.00044151,5.1645e-05,0.001281,0.00037981,0.00033693,0.00079024,-0.00023839,0.00076495,0.00046034,-0.00014415,0.00035351,0.00018743,-0.00040147,0.00038295,0.00031286,0.00033793,-0.00026643
0.00034656,-0.00083285,0.00011593,0.00034053,0.00074251,0.00034151,0.00075675,-3.298e-06,0.00083684,-0.0011747,4.8639e-05,5.7357e-06,0.00070793,-0.00096391,0.00037981,0.0014306,-0.00030861,0.0011045,0.00062829,0.0013169,0.00084195,-0.0001526,0.0012035,0.0002383,-0.00036953,0.00091462,0.00040583,0.00063902,-0.00088015
-0.00024438,-0.00057002,0.00021199,-0.0018575,-0.00033841,0.00045937,0.00039815,0.00073615,-0.00031097,-0.00067729,0.00051851,0.00047109,-1.22e-05,0.00040256,0.00033693,-0.00030861,0.0019543,0.00093152,-0.00071947,-2.0129e-05,0.00021009,0.00029931,-0.00037549,0.00031984,0.00095801,2.1341e-05,0.00065327,0.0019591,-0.00059637
0.0023592,0.00041054,0.00047471,0.0036482,0.00035797,0.00027827,0.0026186,0.001227,0.0013289,-0.00023385,5.0165e-05,0.00033945,0.0022348,-0.00025026,0.00079024,0.0011045,0.00093152,0.0081184,0.0028917,0.0018341,0.00081679,-0.00075478,0.0048194,0.00068518,0.00011827,0.0010108,-6.4965e-06,0.0044239,0.00064192
0.0014108,-4.1563e-05,7.7445e-05,0.0038168,0.00038458,3.5166e-05,0.0011053,-0.00089807,0.0014263,0.00043607,-0.00030016,0.00026405,0.0012124,0.00034176,-0.00023839,0.00062829,-0.00071947,0.0028917,0.0046012,0.00053324,0.00023272,-0.00059325,0.0031939,0.0006127,-0.00028904,0.00051938,-0.00045334,0.0014495,0.00078746
0.00054463,-0.001147,-0.00013373,0.0018902,0.00086059,0.00097933,0.0017183,0.00044612,0.00057339,0.00027447,8.1383e-05,4.7581e-05,0.0019533,-0.0011862,0.00076495,0.0013169,-2.0129e-05,0.0018341,0.00053324,0.0033098,0.00143,0.00045715,0.0022706,-4.8837e-05,-0.00013149,0.0011339,0.00047055,0.00016789,-0.0016337
-0.00074513,-0.0018692,-0.00016475,0.00030838,-1.3186e-05,0.00030272,0.00064117,0.00030086,0.00043552,-0.0016612,0.00038717,0.00038659,0.0006347,-0.00070878,0.00046034,0.00084195,0.00021009,0.00081679,0.00023272,0.00143,0.0022702,0.00041317,0.0008886,0.00015086,-4.0177e-05,0.00044683,0.00026839,0.001524,-0.0026749
-0.0010941,-0.0012273,-0.00018732,-0.00098741,-0.00021771,-0.00012542,0.00013121,-0.0006096,-0.00042649,-0.00067856,4.5855e-05,-0.00011172,-0.00056039,-0.00046189,-0.00014415,-0.0001526,0.00029931,-0.00075478,-0.00059325,0.00045715,0.00041317,0.0014738,-0.0010786,-7.1636e-05,-0.00013145,-8.6881e-05,-0.00020013,0.00029065,-0.0017195
0.0023913,0.00061475,-0.00090283,0.0061337,0.00095949,0.00031034,0.0026498,0.0003272,0.0010536,0.00253,-0.00054757,0.00036121,0.0034762,-0.00022951,0.00035351,0.0012035,-0.00037549,0.0048194,0.0031939,0.0022706,0.0008886,-0.0010786,0.0070651,-1.5258e-05,7.5482e-05,0.00084552,-0.00045904,0.0025348,0.0012735
0.00021743,-0.00083868,0.00046795,8.5928e-05,-7.922e-05,0.00049102,0.00078222,-9.5645e-07,0.00052746,-0.0013613,0.00041417,0.0001345,4.1311e-05,-0.00060467,0.00018743,0.0002383,0.00031984,0.00068518,0.0006127,-4.8837e-05,0.00015086,-7.1636e-05,-1.5258e-05,0.00082288,-0.00018624,0.00015059,4.0727e-05,0.00092566,-0.00083792
-2.929e-05,0.00035166,-0.0001384,-0.00020392,-0.00027284,-5.6248e-05,-0.00041099,0.00060196,0.00016322,9.4204e-05,0.00034568,0.00024137,-0.00027115,0.00010761,-0.00040147,-0.00036953,0.00095801,0.00011827,-0.00028904,-0.00013149,-4.0177e-05,-0.00013145,7.5482e-05,-0.00018624,0.0019228,-4.5525e-06,0.00034633,0.00077868,-0.00011064
0.00044048,-4.8086e-05,3.6814e-05,0.00012086,0.0006818,0.00047184,0.00024501,0.00019314,0.00046902,-0.00016709,5.9826e-05,-3.2987e-05,0.00073234,-0.0003543,0.00038295,0.00091462,2.1341e-05,0.0010108,0.00051938,0.0011339,0.00044683,-8.6881e-05,0.00084552,0.00015059,-4.5525e-06,0.00098514,0.00032734,0.00074028,-0.00021151
0.00070303,-0.00076464,0.0005333,-0.0013786,0.00029101,0.00046815,-0.00011968,0.00022705,-0.00026703,-0.00079157,0.00039554,0.00030555,0.00042897,0.00031282,0.00031286,0.00040583,0.00065327,-6.4965e-06,-0.00045334,0.00047055,0.00026839,-0.00020013,-0.00045904,4.0727e-05,0.00034633,0.00032734,0.0013999,-0.00022832,-0.0003797
-0.00079551,-0.00076432,-0.0005078,-0.0011452,-0.00015282,0.00041344,0.0014554,0.00029441,0.0012622,-0.002095,0.0002974,0.0001479,0.0015498,-0.00077394,0.00033793,0.00063902,0.0019591,0.0044239,0.0014495,0.00016789,0.001524,0.00029065,0.0025348,0.00092566,0.00077868,0.00074028,-0.00022832,0.0092482,-0.0018918
0.0014575,0.0061542,9.7322e-06,0.0013559,0.0007624,-0.0015328,-0.0018394,0.00038293,-0.0012458,0.007894,-0.00075261,4.1583e-05,0.00052914,0.0042998,-0.00026643,-0.00088015,-0.00059637,0.00064192,0.00078746,-0.0016337,-0.0026749,-0.0017195,0.0012735,-0.00083792,-0.00011064,-0.00021151,-0.0003797,-0.0018918,0.0090311
