0.020584,-0.23389
0.018505,-0.18555
0.0075692,-0.13442
-0.029121,-0.080374
0.010192,-0.023245
0.046723,0.037121
0.067445,0.10089
0.068184,0.16823
0.21386,0.23933
0.20695,0.31438
0.19935,0.39357
0.20564,0.47712
