0.026541,0.027458,0.028375,0.029291,0.030208,0.031124,0.032041,0.032957,0.033874,0.034202,0.033366,0.032529,0.031693,0.030856,0.03002,0.029183,0.028347,0.02751,0.026674,0.025837,0.025001,0.024164,0.023328,0.022491,0.021655,0.020818,0.019982,0.019145,0.018309,0.017472,0.016636,0.015799,0.014963,0.014126,0.01329,0.012453,0.011617,0.01078,0.0099435,0.009107,0.0082705,0.007434,0.0065975,0.005761,0.0049245,0.004088,0.0032515,0.002415,0.0015785,0.00074198,-9.4525e-05,-0.00093103,-0.0017675,-0.002604,-0.0034405,-0.0042771,-0.0051136,-0.0059501,-0.0067866,-0.0076231,-0.0084596,-0.0092961,-0.010133,-0.010969,-0.011806,-0.012642,-0.013479,-0.014315,-0.015152,-0.015988,-0.016825,-0.017661,-0.018498,-0.019334,-0.020171,-0.021007,-0.021844,-0.02268,-0.023517,-0.024353,-0.02519,-0.026026,-0.026863,-0.027699,-0.028536,-0.029372,-0.030209,-0.031045,-0.031882,-0.032718,-0.033555,-0.034391,-0.035228,-0.036064,-0.036901,-0.038113,-0.039398,-0.040683,-0.041968,-0.043253,-0.044538,-0.045823,-0.047108,-0.048393,-0.049678,-0.050963,-0.052248,-0.053533,-0.054818,-0.056103,-0.057388,-0.058673,-0.059958,-0.061243,-0.062528,-0.063813,-0.065098,-0.066383,-0.067668,-0.068954,-0.070239,-0.071524,-0.072809,-0.074094,-0.075379,-0.076664,-0.077949,-0.079234,-0.080519
0.026541,0.027458,0.028375,0.029291,0.030208,0.031124,0.032041,0.032957,0.033874,0.034202,0.033366,0.032529,0.031693,0.030856,0.03002,0.029183,0.028347,0.02751,0.026674,0.025837,0.025001,0.024164,0.023328,0.022491,0.021655,0.020818,0.019982,0.019145,0.018309,0.017472,0.016636,0.015799,0.014963,0.014126,0.01329,0.012453,0.011617,0.01078,0.0099435,0.009107,0.0082705,0.007434,0.0065975,0.005761,0.0049245,0.004088,0.0032515,0.002415,0.0015785,0.00074198,-9.4525e-05,-0.00093103,-0.0017675,-0.002604,-0.0034405,-0.0042771,-0.0051136,-0.0059501,-0.0067866,-0.0076231,-0.0084596,-0.0092961,-0.010133,-0.010969,-0.011806,-0.012642,-0.013479,-0.014315,-0.015152,-0.015988,-0.016825,-0.017661,-0.018498,-0.019334,-0.020171,-0.021007,-0.021844,-0.02268,-0.023517,-0.024353,-0.02519,-0.026026,-0.026863,-0.027699,-0.028536,-0.029372,-0.030209,-0.031045,-0.031882,-0.032718,-0.033555,-0.034391,-0.035228,-0.036064,-0.036901,-0.038113,-0.039398,-0.040683,-0.041968,-0.043253,-0.044538,-0.045823,-0.047108,-0.048393,-0.049678,-0.050963,-0.052248,-0.053533,-0.054818,-0.056103,-0.057388,-0.058673,-0.059958,-0.061243,-0.062528,-0.063813,-0.065098,-0.066383,-0.067668,-0.068954,-0.070239,-0.071524,-0.072809,-0.074094,-0.075379,-0.076664,-0.077949,-0.079234,-0.080519
0.026541,0.027458,0.028375,0.029291,0.030208,0.031124,0.032041,0.032957,0.033874,0.034202,0.033366,0.032529,0.031693,0.030856,0.03002,0.029183,0.028347,0.02751,0.026674,0.025837,0.025001,0.024164,0.023328,0.022491,0.021655,0.020818,0.019982,0.019145,0.018309,0.017472,0.016636,0.015799,0.014963,0.014126,0.01329,0.012453,0.011617,0.01078,0.0099435,0.009107,0.0082705,0.007434,0.0065975,0.005761,0.0049245,0.004088,0.0032515,0.002415,0.0015785,0.00074198,-9.4525e-05,-0.00093103,-0.0017675,-0.002604,-0.0034405,-0.0042771,-0.0051136,-0.0059501,-0.0067866,-0.0076231,-0.0084596,-0.0092961,-0.010133,-0.010969,-0.011806,-0.012642,-0.013479,-0.014315,-0.015152,-0.015988,-0.016825,-0.017661,-0.018498,-0.019334,-0.020171,-0.021007,-0.021844,-0.02268,-0.023517,-0.024353,-0.02519,-0.026026,-0.026863,-0.027699,-0.028536,-0.029372,-0.030209,-0.031045,-0.031882,-0.032718,-0.033555,-0.034391,-0.035228,-0.036064,-0.036901,-0.038113,-0.039398,-0.040683,-0.041968,-0.043253,-0.044538,-0.045823,-0.047108,-0.048393,-0.049678,-0.050963,-0.052248,-0.053533,-0.054818,-0.056103,-0.057388,-0.058673,-0.059958,-0.061243,-0.062528,-0.063813,-0.065098,-0.066383,-0.067668,-0.068954,-0.070239,-0.071524,-0.072809,-0.074094,-0.075379,-0.076664,-0.077949,-0.079234,-0.080519
0.026541,0.027458,0.028375,0.029291,0.030208,0.031124,0.032041,0.032957,0.033874,0.034202,0.033366,0.032529,0.031693,0.030856,0.03002,0.029183,0.028347,0.02751,0.026674,0.025837,0.025001,0.024164,0.023328,0.022491,0.021655,0.020818,0.019982,0.019145,0.018309,0.017472,0.016636,0.015799,0.014963,0.014126,0.01329,0.012453,0.011617,0.01078,0.0099435,0.009107,0.0082705,0.007434,0.0065975,0.005761,0.0049245,0.004088,0.0032515,0.002415,0.0015785,0.00074198,-9.4525e-05,-0.00093103,-0.0017675,-0.002604,-0.0034405,-0.0042771,-0.0051136,-0.0059501,-0.0067866,-0.0076231,-0.0084596,-0.0092961,-0.010133,-0.010969,-0.011806,-0.012642,-0.013479,-0.014315,-0.015152,-0.015988,-0.016825,-0.017661,-0.018498,-0.019334,-0.020171,-0.021007,-0.021844,-0.02268,-0.023517,-0.024353,-0.02519,-0.026026,-0.026863,-0.027699,-0.028536,-0.029372,-0.030209,-0.031045,-0.031882,-0.032718,-0.033555,-0.034391,-0.035228,-0.036064,-0.036901,-0.038113,-0.039398,-0.040683,-0.041968,-0.043253,-0.044538,-0.045823,-0.047108,-0.048393,-0.049678,-0.050963,-0.052248,-0.053533,-0.054818,-0.056103,-0.057388,-0.058673,-0.059958,-0.061243,-0.062528,-0.063813,-0.065098,-0.066383,-0.067668,-0.068954,-0.070239,-0.071524,-0.072809,-0.074094,-0.075379,-0.076664,-0.077949,-0.079234,-0.080519
0.026541,0.027458,0.028375,0.029291,0.030208,0.031124,0.032041,0.032957,0.033874,0.034202,0.033366,0.032529,0.031693,0.030856,0.03002,0.029183,0.028347,0.02751,0.026674,0.025837,0.025001,0.024164,0.023328,0.022491,0.021655,0.020818,0.019982,0.019145,0.018309,0.017472,0.016636,0.015799,0.014963,0.014126,0.01329,0.012453,0.011617,0.01078,0.0099435,0.009107,0.0082705,0.007434,0.0065975,0.005761,0.0049245,0.004088,0.0032515,0.002415,0.0015785,0.00074198,-9.4525e-05,-0.00093103,-0.0017675,-0.002604,-0.0034405,-0.0042771,-0.0051136,-0.0059501,-0.0067866,-0.0076231,-0.0084596,-0.0092961,-0.010133,-0.010969,-0.011806,-0.012642,-0.013479,-0.014315,-0.015152,-0.015988,-0.016825,-0.017661,-0.018498,-0.019334,-0.020171,-0.021007,-0.021844,-0.02268,-0.023517,-0.024353,-0.02519,-0.026026,-0.026863,-0.027699,-0.028536,-0.029372,-0.030209,-0.031045,-0.031882,-0.032718,-0.033555,-0.034391,-0.035228,-0.036064,-0.036901,-0.038113,-0.039398,-0.040683,-0.041968,-0.043253,-0.044538,-0.045823,-0.047108,-0.048393,-0.049678,-0.050963,-0.052248,-0.053533,-0.054818,-0.056103,-0.057388,-0.058673,-0.059958,-0.061243,-0.062528,-0.063813,-0.065098,-0.066383,-0.067668,-0.068954,-0.070239,-0.071524,-0.072809,-0.074094,-0.075379,-0.076664,-0.077949,-0.079234,-0.080519
0.026541,0.027458,0.028375,0.029291,0.030208,0.031124,0.032041,0.032957,0.033874,0.034202,0.033366,0.032529,0.031693,0.030856,0.03002,0.029183,0.028347,0.02751,0.026674,0.025837,0.025001,0.024164,0.023328,0.022491,0.021655,0.020818,0.019982,0.019145,0.018309,0.017472,0.016636,0.015799,0.014963,0.014126,0.01329,0.012453,0.011617,0.01078,0.0099435,0.009107,0.0082705,0.007434,0.0065975,0.005761,0.0049245,0.004088,0.0032515,0.002415,0.0015785,0.00074198,-9.4525e-05,-0.00093103,-0.0017675,-0.002604,-0.0034405,-0.0042771,-0.0051136,-0.0059501,-0.0067866,-0.0076231,-0.0084596,-0.0092961,-0.010133,-0.010969,-0.011806,-0.012642,-0.013479,-0.014315,-0.015152,-0.015988,-0.016825,-0.017661,-0.018498,-0.019334,-0.020171,-0.021007,-0.021844,-0.02268,-0.023517,-0.024353,-0.02519,-0.026026,-0.026863,-0.027699,-0.028536,-0.029372,-0.030209,-0.031045,-0.031882,-0.032718,-0.033555,-0.034391,-0.035228,-0.036064,-0.036901,-0.038113,-0.039398,-0.040683,-0.041968,-0.043253,-0.044538,-0.045823,-0.047108,-0.048393,-0.049678,-0.050963,-0.052248,-0.053533,-0.054818,-0.056103,-0.057388,-0.058673,-0.059958,-0.061243,-0.062528,-0.063813,-0.065098,-0.066383,-0.067668,-0.068954,-0.070239,-0.071524,-0.072809,-0.074094,-0.075379,-0.076664,-0.077949,-0.079234,-0.080519
0.026541,0.027458,0.028375,0.029291,0.030208,0.031124,0.032041,0.032957,0.033874,0.034202,0.033366,0.032529,0.031693,0.030856,0.03002,0.029183,0.028347,0.02751,0.026674,0.025837,0.025001,0.024164,0.023328,0.022491,0.021655,0.020818,0.019982,0.019145,0.018309,0.017472,0.016636,0.015799,0.014963,0.014126,0.01329,0.012453,0.011617,0.01078,0.0099435,0.009107,0.0082705,0.007434,0.0065975,0.005761,0.0049245,0.004088,0.0032515,0.002415,0.0015785,0.00074198,-9.4525e-05,-0.00093103,-0.0017675,-0.002604,-0.0034405,-0.0042771,-0.0051136,-0.0059501,-0.0067866,-0.0076231,-0.0084596,-0.0092961,-0.010133,-0.010969,-0.011806,-0.012642,-0.013479,-0.014315,-0.015152,-0.015988,-0.016825,-0.017661,-0.018498,-0.019334,-0.020171,-0.021007,-0.021844,-0.02268,-0.023517,-0.024353,-0.02519,-0.026026,-0.026863,-0.027699,-0.028536,-0.029372,-0.030209,-0.031045,-0.031882,-0.032718,-0.033555,-0.034391,-0.035228,-0.036064,-0.036901,-0.0090683,0.024342,0.057753,0.091164,0.12457,0.15799,0.1914,0.22481,0.25822,0.29163,0.32504,0.35845,0.39186,0.42527,0.45868,0.49209,0.5255,0.55892,0.59233,0.62574,0.65915,0.69256,0.72597,0.75938,0.79279,0.8262,0.85961,0.89302,0.92643,0.95985,0.99326,1.0267,1.0601,1.0935
0.026541,0.027458,0.028375,0.029291,0.030208,0.031124,0.032041,0.032957,0.033874,0.034202,0.033366,0.032529,0.031693,0.030856,0.03002,0.029183,0.028347,0.02751,0.026674,0.025837,0.025001,0.024164,0.023328,0.022491,0.021655,0.020818,0.019982,0.019145,0.018309,0.017472,0.016636,0.015799,0.014963,0.014126,0.01329,0.012453,0.011617,0.01078,0.0099435,0.009107,0.0082705,0.007434,0.0065975,0.005761,0.0049245,0.004088,0.0032515,0.002415,0.0015785,0.00074198,-9.4525e-05,-0.00093103,-0.0017675,-0.002604,-0.0034405,-0.0042771,-0.0051136,-0.0059501,-0.0067866,-0.0076231,-0.0084596,-0.0092961,-0.010133,-0.010969,-0.011806,-0.012642,-0.013479,-0.014315,-0.015152,-0.015988,-0.016825,-0.017661,-0.018498,-0.019334,-0.020171,-0.021007,-0.021844,-0.02268,-0.023517,-0.024353,-0.02519,-0.026026,-0.026863,-0.027699,-0.028536,-0.029372,-0.030209,-0.031045,-0.031882,-0.032718,-0.033555,-0.034391,-0.035228,-0.036064,-0.036901,-0.038113,-0.039398,-0.040683,-0.041968,-0.043253,-0.044538,-0.045823,-0.047108,-0.048393,-0.049678,-0.050963,-0.052248,-0.053533,-0.054818,-0.056103,-0.057388,-0.058673,-0.059958,-0.061243,-0.062528,-0.063813,-0.065098,-0.066383,-0.067668,-0.068954,-0.070239,-0.071524,-0.072809,-0.074094,-0.075379,-0.076664,-0.077949,-0.079234,-0.080519
0.026541,0.027458,0.028375,0.029291,0.030208,0.031124,0.032041,0.032957,0.033874,0.034202,0.033366,0.032529,0.031693,0.030856,0.03002,0.029183,0.028347,0.02751,0.026674,0.025837,0.025001,0.024164,0.023328,0.022491,0.021655,0.020818,0.019982,0.019145,0.018309,0.017472,0.016636,0.015799,0.014963,0.014126,0.01329,0.012453,0.011617,0.01078,0.0099435,0.009107,0.0082705,0.007434,0.0065975,0.005761,0.0049245,0.004088,0.0032515,0.002415,0.0015785,0.00074198,-9.4525e-05,-0.00093103,-0.0017675,-0.002604,-0.0034405,-0.0042771,-0.0051136,-0.0059501,-0.0067866,-0.0076231,-0.0084596,-0.0092961,-0.010133,-0.010969,-0.011806,-0.012642,-0.013479,-0.014315,-0.015152,-0.015988,-0.016825,-0.017661,-0.018498,-0.019334,-0.020171,-0.021007,-0.021844,-0.02268,-0.023517,-0.024353,-0.02519,-0.026026,-0.026863,-0.027699,-0.028536,-0.029372,-0.030209,-0.031045,-0.031882,-0.032718,-0.033555,-0.034391,-0.035228,-0.036064,-0.036901,-0.038113,-0.039398,-0.040683,-0.041968,-0.043253,-0.044538,-0.045823,-0.047108,-0.048393,-0.049678,-0.050963,-0.052248,-0.053533,-0.054818,-0.056103,-0.057388,-0.058673,-0.059958,-0.061243,-0.062528,-0.063813,-0.065098,-0.066383,-0.067668,-0.068954,-0.070239,-0.071524,-0.072809,-0.074094,-0.075379,-0.076664,-0.077949,-0.079234,-0.080519
0.026541,0.027458,0.028375,0.029291,0.030208,0.031124,0.032041,0.032957,0.033874,0.034202,0.033366,0.032529,0.031693,0.030856,0.03002,0.029183,0.028347,0.02751,0.026674,0.025837,0.025001,0.024164,0.023328,0.022491,0.021655,0.020818,0.019982,0.019145,0.018309,0.017472,0.016636,0.015799,0.014963,0.014126,0.01329,0.012453,0.011617,0.01078,0.0099435,0.009107,0.0082705,0.007434,0.0065975,0.005761,0.0049245,0.004088,0.0032515,0.002415,0.0015785,0.00074198,-9.4525e-05,-0.00093103,-0.0017675,-0.002604,-0.0034405,-0.0042771,-0.0051136,-0.0059501,-0.0067866,-0.0076231,-0.0084596,-0.0092961,-0.010133,-0.010969,-0.011806,-0.012642,-0.013479,-0.014315,-0.015152,-0.015988,-0.016825,-0.017661,-0.018498,-0.019334,-0.020171,-0.021007,-0.021844,-0.02268,-0.023517,-0.024353,-0.02519,-0.026026,-0.026863,-0.027699,-0.028536,-0.029372,-0.030209,-0.031045,-0.031882,-0.032718,-0.033555,-0.034391,-0.035228,-0.036064,-0.036901,-0.038113,-0.039398,-0.040683,-0.041968,-0.043253,-0.044538,-0.045823,-0.047108,-0.048393,-0.049678,-0.050963,-0.052248,-0.053533,-0.054818,-0.056103,-0.057388,-0.058673,-0.059958,-0.061243,-0.062528,-0.063813,-0.065098,-0.066383,-0.067668,-0.068954,-0.070239,-0.071524,-0.072809,-0.074094,-0.075379,-0.076664,-0.077949,-0.079234,-0.080519
