0.15804
-0.22199
0.058007
0.29039
0.20453
0.24033
0.321
0.38549
0.31003
-0.2378
0.01775
-0.067085
0.18927
-0.28109
-0.012344
0.22989
0.2996
-0.12413
-0.047734
0.14241
0.07879
0.034271
0.22873
0.15187
0.10716
0.23073
0.035597
1.0726
-0.2773
